business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
COc06ScpJTN15NXMf4gkqA,2012-06-17,MbLozRSxSjtMJ3YmPCms7Q,1,"See the huge sign outside that says $2.50? Yeah, that's for shirts only.]I was caught off guard when I brought in my skirt and got nailed for about $3.79.]As I sadly handed over my $5 bill, the lady at the counter said a lot of people had told her they felt betrayed by the sign outside.]No kidding.]I had originally been heading down the street to Regal on 7th Ave.--who does a fine job in half the pickup time--for the ""advertised"" fake price here.]Trying to make the best of it,  I told the lady at least I'd learned they had an onsite alteration service, and maybe that was worth a buck.]UH OH.]Picked up my skirt a few weeks later with some Jersey Shore-type chick at the counter, and was told I owed another $3.79.]I flat-out refused to pay twice.]She screamed at me, chased me to my car, wrote down my license plate and said the police would be visiting.]Ni-i-i-ice.",review,UfMHoQ4lic1aCkXFa4TxlA,0,2,1
hfl62LX14YqNpG0g0Tj6_Q,2011-06-20,xbXkOaXLbwFsCMgsH6T9Tg,5,"After driving down a teeny dimly lit road and coming across what looked like a medical office building in the 60's, my husband and I found the amazing Fuego Bistro.]We had a perfect meal there.]Amazing ambiance, twinkly lights in the courtyard, live musician.]Great wine.]Food was so unique and delicious- I'd describe it as Southern-Spanish fusion.]This meal was the highlight of our trip to Phoenix.]

If you live in Phoenix, you have no excuse to not come here.]I live in Chicago and I'm sure I'll be back.",review,kWIyajQP2mEv93yj34oemg,0,1,0
AGar9KVq_W7YcF76avbDTw,2011-03-16,LbSa1y7dGRZc4z6TXFG4AQ,3,"As Target's go this one is standard fare.]That consistency is part of their brand recognition.]However, as a part of the Up-Scale Desert Ridge Shopping Center, I'd expect a bit more than a Standard Target.]Don't they have some sort of a Flagship Target?

Also traffic and parking can be atrocious at Desert Ridge.]I drive to Target's and WalMart's much further from my house because the round trip time is less when I don't have to negotiate the teen packed Desert Ridge lot.]Probably safer too.",review,P_LzcrlVXFdgBq_24UnlUw,0,0,0
V1nEpIRmEa1768oj_tuxeQ,2012-12-16,39gCBTrQVeM4GVOt_wEoLg,5,"It's just like pizza bianco without the wait.]This pizza is a 9.9999 and bianco is a 10.]This place has a much larger menu and their deserts are to die for.]

If bianco has more then a 30 min wait just drive and or walk here.",review,a_V8LRfMxGvpGtTwR2olrg,0,0,0
Y-NqaDy_1bb-Y5dQ33x-Pw,2010-07-22,15YFoHK5HPQpg1u_vwbqmA,4,"Sacks is a different kind of sandwich shop.]They have some crazy ingredients like varied sauces and mayos, fresh spinach, grilled peppers, and all sorts of other things you don't see at a typical deli.]Then they serve it up on a baguette, wrap, or wheat bread for about $6.]The specials are particularly diverse and change daily.]On the other side of the coin, their website is horrible and occasionally we find some things missing or not quite right, but we chalk that up to charm and whimsy.](We get a weekly Sacks delivery.)

If you want a basic ham and cheese sandwich, you can get that here.]If you want a sandwich like their Blue Bayou, which is spicy marinated chicken served with bacon, bleu cheese crumbles, cheddar jack, mushrooms, spinach, and chipotle mayo, all melted down, well, you can get that here too, but only on the days when it's a special.]

From their regular, artist-inspired menu, their Dali is an instant classic take on the egg salad: This one comes with lettuce, bacon, cream cheese, mayo, and tomato, on 12-grain bread.]The Encore has prime steak, melted provolone, hot/mild/or mixed peppers, feta yogurt or marinara sauce, lettuce, tomato, and parmesan for $6.30.]Seriously, give this place a shot and you won't be disappointed.]

Oh, and every sandwich comes with a lovely cookie.]Brilliant.",review,8-2W5CmkDl9vrkxRpkiPRg,1,1,0
0RqNRc6RiILzZxK9J8Kqug,2012-03-03,2dEtB3h8yZEONOmUJIUPZQ,2,This is my first time back in years.]It will be my last.]I was in the bar area for lunch it was almost 1hour 25 min before I could get out.]Ten min before my drink order and almost as long before food order.]A secound drink forget it.]Guy next to me walked out.,review,uQYOGKahTkpR9wEVjaAOCw,0,2,2
YEQkTCmphjr6XKPh4m93AQ,2008-06-20,L1SNUf6VQgG2rolLLvVgxw,5,"As mentioned earlier, the best thing about this place is the super cheap, but super delicious lunch bentos.][You get a main dish, rice, salad, and an orange for under $4.]If that's not enough, you can get double meat for a buck or two more.][I highly recommend the ginger pork or the katsu.][My friend I normally go with is a big fan of the white fish (fried or grilled).][The sushi here isn't bad.][It's nothing super special, but I don't come here for the sushi so it's not a big knock against the place.

As they would say on ebay: A+++ Great Seller! Would eat here again!!!",review,jdoGEEy5s-5L1O_lNzEi2g,0,2,0
StiQ_lcCY8sX4JI-J6Mufg,2009-11-06,i2WTOTbT1lqu0byxcnY-GA,5,"'twas the night before booyah
and all the through the city
people were piecing 
some pretty shitty
costumes together
at savers, good will
george w bush
clintons, bill and hill
jay-z & beyonce
biden and obama
even saw kanye
oprah, super mamma
yep, octomom
brad pitt & jolie
and men as madonna
and lynn sue cooney 
i went to Easley's
to see what they had
of course, it was madness
every kid, mom and dad
crammed into the isles
pulling on wigs
vampire masks
and noises of pigs
all being assisted 
by the yellow tee'd staff
so very helpful
no panic, just laughs
""yes we have liberace
in fact, we have two
try both of them on
i'll grab 'em for you""
they found me a boa
a wig and make up
took just fifteen minutes
case opened and shut
and all around me
this repeated itself
the people rolled in
pleased people rolled out
into the darkness
parties around town
wonder how many
were out gettin' down
in get ups from Easley's
i'm guessing a ton
so check out Bert Easley's
make up, magic, fun
bright yellow building
south side of mcdowell
since nineteen sixty four
makin' halloween, howl",review,QKW7sYPWPSsIcWqSiDzChQ,6,6,6
1Q_H3BLhKBymF6Se8FfZNw,2009-02-19,_o_WRkKLk7NJeOO6NsOmMA,1,"Unless you are a regular or look like your wallet is fat don't expect the best service.][Entrees cost about 20-38 bucks and Anti pasta runs between 5-20 desserts are all 8 bucks unless you get aged balsamic vinegar.][They also have a big cheese selection.]

I made reservations for this restaurant and they sat us by the back door.][The waiter never once explained anything on the menu or suggested a wine to go with our meal.][He didn't even tell us about the cheese menu except to check on the one we wanted.][The other waiter for a table near ours went out of his way to explain the menu and go as far as to tell his tables how to eat the cheese ( it comes with jelly's and such) .][

My meal was good I had the duck.][She had the salmon which tasted very fishy.][Not fresh at all.][The wine was 40 bucks for a carafe ( maybe if we would have got a 100 dollar bottle we would have gotten better service)  The Dessert was good it was a rich chocolate cake with nuts and chocolate sauce.]Nothing too special.][

Overall the experience made the meal not worth the 115 bucks in these times not to mention they overcharged my girls card for the drinks at the bar.][If we dont want to give 25% don't charge it plain and simple.][

Just a warning reservations and customer service mean nothing.][We mentioned our complaints to the waiter and manager.][We received an apology but how bout comp our dessert or something.][Hyatt Gainey staff is also rude for the most part.][

Two thumbs way down.",review,JnRT9i2d71pY8D8ngzCz9Q,0,1,0
qRBeZAFiId0ainBtpFSGuQ,2011-07-24,NqIsMdYelNlkeK32kJPsCQ,3,Returned Sunday afternoon and was  pleasantly suprised.]Happy Hour is 7 days a week 3-7 pm   ; )    I recieved great service at the bar which was friendly fast and efficient(Janessa) .I ordered couple of drafts and wings with good happy hour pricing! I will be back!,review,xOLR24JjRq3nE6lW-869Ug,0,0,0
PmPOuRvuN3CoNOi1nBj_TQ,2010-08-24,tiSpPFzMEWbEZf7mXJ-O6w,4,"LOVE THIS PLACE!!! The food was amazing,who cares if it's  chain restaurant.
      We had tried to go the night before but they were packd so we made a reservation for the next night.It was really busy when we go there but we were seated immediately.Our server was really nice and very helpful when we told him we had never been there before.
           We ordered the fried alligator app,and loved every bite of it.I had the filet mignon and rock lobster tail.The steak was cooked perfectly and was a good size for the price.I'm not usually a huge fan of lobster but wanted to give it a try,Pappadeux has changed my opinion about lobster,the meat  came right out of the tail.It was buttery andjust plain yummy! It was the first chance hubby and I really had a chance to go out to eat without the kids,so we really wanted to make the most of our time.And we wre definetly able to do that here.Refills kept coming even after we had paid the bill.I also loved the live music from the jazz quartet making its way around the room.The only thing thats keeping me from giving it 5 stars is that the tables were too close to each other,and it was so loud I could hear the discussion at the table next to me but I had a hard time hearing my huband across the table.I will definetly be going back to Pappadeux over and over again.",review,PFaAf7rqKfWXIPiG1qxCiw,0,0,0
F-ykHfGY9lWr12OJ_Ofy7A,2012-03-14,ty51pvsTv3KxBaeHFWFZrw,3,"Hit or miss food.]I ordered the meat plate with corned beef, zuch and asparagus for the sides.]Corned beef was WAY too salty, and same thin style you get on a sandwich.]I sent it back for a chicken breast bone in, which was the driest chicken I have ever had.]The side veggies were good (perfectly grilled no butter), and accompanied by garlic bread.]I think this place has potential but I ordered wrong.]I sat at the bar and service was mediocre.]Price was pretty low though.]Good place to watch the game.",review,DowPyTFtqen32BuOmzuBXg,0,0,0
0BpMvu5B9fY-KEbOuxLtFQ,2011-04-05,Fzn7pH4L44WChbaMYaZmxQ,3,"Absolutely the best sushi in the valley, hands down.][The fish is fresh and their spicy tuna is like no other.][However, the service is extremely slow.]We once waited 75 minutes to get our lunch and the restaurant wasn't even full.][Can't say much about the cooked food though, but the sushi is amazing.",review,rz5kClFIidz_-sfJm4V7MA,0,0,0
XMRj865sZBPWCI7tx0uBWw,2011-03-04,LfMuF4r-UJFf-ji1pAVlBA,4,"It was as good as everyone says!  And sooo inexpensive...appetizers, entrees, and drinks for 3 people...about 30 bones.][Not to mention the mountain of leftovers we brought home.",review,P4XRTKPDREmWvPIg81CzUQ,0,0,0
CvRGjwCsrQs1DYYL3z8R7g,2008-02-27,xCEvHEszA3-CmFqtHacVQg,1,"Take your money elsewhere, unless you've got kids.][I really try to like this place.][A family member signed me up for the discount card, so I've been going more often, but I just don't love it.][It's simply ok, but the prices are outrageous.][And the sounds and animatronics are a huge distraction from the so-so food.][The cocktails are alright, but, again, the price is not right.][The ony thing fun about the place for an adult is the gift shop and the light-up cocktail glasses (which cost extra.)  I've seen a lot of happy families in here though, so I bet it's better if you have little ones to bring along.",review,jKeaOrPyJ-dI9SNeVqrbww,0,0,0
